title,release_year,runtime,id,director,user_reviews,star_rating,vote_count,gross_revenue (million USD),release_month,spring,summer,fall,winter,is_popular_director,G,PG,PG-13,R,Unrated
5873_penny_dreadful,2006,92,tt0454224,Richard Brandes,125,4.8,6700,0.716322,November,0,0,1,0,0,0,0,0,1,0
5874_chuck,2016,98,tt1610525,Philippe Falardeau,32,7.0,7200,0.823243,May,1,0,0,0,0,0,0,0,1,0
5875_terrorvision,1986,85,tt0092074,Ted Nicolaou,81,5.5,8100,0.640512,February,0,0,0,1,0,0,0,0,1,0
5876_lucy_in_the_sky,2019,124,tt4682804,Noah Hawley,142,6.3,9000,0.801683,October,0,0,1,0,0,0,0,0,1,0
5877_compliance,2012,90,tt1971352,Craig Zobel,316,6.4,39000,0.911401,September,0,0,1,0,0,0,0,0,1,0
5879_bukowski_born_into_this,2003,130,tt0342150,John Dullaghan,20,6.6,3700,0.647913,April,1,0,0,0,0,0,0,0,1,0
5880_the_yellow_handkerchief,2008,102,tt0954990,Udayan Prasad,49,6.3,9100,0.637246,November,0,0,1,0,0,0,0,1,0,0
5881_trekkies,1997,86,tt0120370,Roger Nygard,80,6.9,5100,0.636492,November,0,0,1,0,0,0,1,0,0,0
5882_todays_special,2009,99,tt1153053,David Kaplan,28,6.6,6800,0.635662,November,0,0,1,0,0,0,0,0,1,0
5883_amerigeddon,2016,90,tt4059702,Mike Norris,61,2.0,13000,0.633108,May,1,0,0,0,0,0,0,1,0,0
5884_good_kill,2014,102,tt3297330,Andrew Niccol,89,6.4,25000,1.790943,May,1,0,0,0,0,0,0,0,1,0
5885_for_the_bible_tells_me_so,2007,95,tt0912583,Daniel G. Karslake,49,7.4,4500,0.625502,October,0,0,1,0,0,0,0,0,0,1
5886_adam__steve,2005,99,tt0372122,Craig Chester,51,5.8,3400,0.618808,May,1,0,0,0,0,0,0,0,1,0
5887_bigger_stronger_faster,2008,105,tt1151309,Chris Bell,67,7.0,14000,0.61715,January,0,0,0,1,0,0,0,1,0,0
5888_pumpkin,2002,113,tt0265591,Anthony Abrams,199,7.0,9800,0.617104,March,1,0,0,0,0,0,0,0,1,0
5889_merchants_of_doubt,2014,96,tt3675568,Robert Kenner,32,7.5,4000,0.616312,December,0,0,0,1,0,0,0,1,0,0
5890_the_trip,2002,95,tt0250067,Miles Swain,212,7.0,4000,0.613134,May,1,0,0,0,0,0,0,0,1,0
5891_pretty_persuasion,2005,104,tt0381505,Marcos Siega,87,6.4,11000,0.842926,May,1,0,0,0,0,0,0,0,1,0
5892_hair_show,2004,105,tt0382561,Leslie Small,3,5.8,5800,0.610562,October,0,0,1,0,0,0,0,1,0,0
5893_damsel,2018,113,tt5881528,David Zellner,79,7.5,6100,0.628371,June,0,1,0,0,0,0,0,0,1,0
5894_rapa_nui,1994,107,tt0110944,Kevin Reynolds,31,7.3,5500,0.61014,September,0,0,1,0,0,0,0,0,1,0
5895_stolen,2012,96,tt1656186,Simon West,112,6.1,47000,17.719736,September,0,0,1,0,0,0,0,0,1,0
5896_being_elmo_a_puppeteers_journey,2011,80,tt1787660,Constance Marks,33,7.5,7300,0.614864,April,1,0,0,0,0,0,1,0,0,0
5897_the_life_before_her_eyes,2007,90,tt0815178,Vadim Perelman,91,6.0,15000,7.551929,September,0,0,1,0,0,0,0,0,1,0
5898_k12,2019,96,tt10521814,Melanie Martinez,153,7.0,4100,0.662607,September,0,0,1,0,0,0,0,0,1,0
5899_holy_rollers,2010,89,tt1143896,Kevin Asch,20,6.4,5300,1.04733,December,0,0,0,1,0,0,0,0,1,0
5900_save_yourselves,2020,93,tt7873348,Alex Huston Fischer,229,5.8,9000,0.602324,October,0,0,1,0,0,0,0,0,1,0
5901_white_water_summer,1987,90,tt0094318,Jeff Bleckner,55,5.7,6200,0.601718,July,0,1,0,0,0,0,1,0,0,0
5902_the_informers,2008,98,tt0865554,Gregor Jordan,104,6.0,18000,0.682174,April,1,0,0,0,0,0,0,0,1,0
5903_slc_punk,1998,97,tt0133189,James Merendino,337,7.4,34000,0.599138,April,1,0,0,0,0,0,0,0,1,0
5904_room_237,2012,102,tt2085910,Rodney Ascher,195,6.2,24000,0.663765,October,0,0,1,0,0,0,0,0,0,1
5905_freeway,1996,104,tt0116361,Matthew Bright,246,6.8,33000,0.590986,September,0,0,1,0,0,0,0,0,1,0
5906_wet_hot_american_summer,2001,97,tt0243655,David Wain,345,10.0,62000,0.590412,July,0,1,0,0,0,0,0,0,1,0
5907_the_giant_spider_invasion,1975,80,tt0073043,Bill Rebane,126,5.0,4800,0.586106,August,0,1,0,0,0,0,1,0,0,0
5908_montana_story,2021,114,tt13656980,Scott McGehee,31,8.0,3700,0.58583,July,0,1,0,0,0,0,0,0,1,0
5909_all_over_me,1997,86,tt0118586,Alex Sichel,45,8.0,3500,0.585154,July,0,1,0,0,0,0,0,0,1,0
5910_passengers,2008,93,tt0449487,Rodrigo García,212,7.0,40000,6.091411,September,0,0,1,0,0,0,0,1,0,0
5911_killerman,2019,112,tt7420342,Malik Bader,105,5.4,11000,0.911332,August,0,1,0,0,0,0,0,0,1,0
5912_citizen_ruth,1996,106,tt0115906,Alexander Payne,63,7.2,9500,0.570224,December,0,0,0,1,0,0,0,0,1,0
5913_kill_me_again,1989,94,tt0097662,John Dahl,37,8.0,6300,0.567388,October,0,0,1,0,0,0,0,0,1,0
5914_the_interrupters,2011,125,tt1319744,Steve James,17,7.5,3600,0.568905,August,0,1,0,0,0,0,0,0,0,1
5915_wide_awake,1998,88,tt0120510,M. Night Shyamalan,61,4.0,4700,0.56435,March,1,0,0,0,0,0,1,0,0,0
5916_life_during_wartime,2009,98,tt0808526,Todd Solondz,39,8.0,8100,1.088609,April,1,0,0,0,0,0,0,0,1,0
5917_that_evening_sun,2009,109,tt1114680,Scott Teems,23,7.0,3000,0.5627,March,1,0,0,0,0,0,0,1,0,0
5918_i_do_until_i_dont,2017,106,tt3234084,Lake Bell,21,4.4,3400,0.561336,September,0,0,1,0,0,0,0,0,1,0
5919_the_battle_of_shaker_heights,2003,79,tt0357470,Efram Potelle,46,6.0,4600,0.560702,August,0,1,0,0,0,0,0,1,0,0
5920_american_hardcore,2006,100,tt0419434,Paul Rachman,38,7.3,3700,0.655722,January,0,0,0,1,0,0,0,0,1,0
5921_wrestling_ernest_hemingway,1993,123,tt0108596,Randa Haines,50,5.9,3400,0.55744,December,0,0,0,1,0,0,0,1,0,0
5922_the_tempest,2010,110,tt1274300,Julie Taymor,57,5.3,8300,0.683804,January,0,0,0,1,0,0,0,1,0,0
5923_freaks,2018,105,tt8781414,Zach Lipovsky,630,6.4,43000,0.645001,September,0,0,1,0,0,0,0,0,1,0
5924_the_unknown_known,2013,103,tt2390962,Errol Morris,26,8.0,4300,0.578101,January,0,0,0,1,0,0,0,1,0,0
5925_taxi_to_the_dark_side,2007,106,tt0854678,Alex Gibney,66,9.0,17000,0.56897,January,0,0,0,1,0,0,0,0,1,0
5926_dirty,2005,97,tt0439544,Chris Fisher,48,5.0,6000,0.54849,2005,0,0,0,0,0,0,0,0,1,0
5927_empire_records,1995,90,tt0112950,Allan Moyle,324,6.5,65000,0.546449,October,0,0,1,0,0,0,0,1,0,0
5928_the_endless,2017,111,tt3986820,Justin Benson,383,8.0,53000,1.228445,April,1,0,0,0,0,0,0,0,0,1
5929_night_moves,2013,112,tt2043933,Kelly Reichardt,92,5.0,17000,1.130268,April,1,0,0,0,0,0,0,0,1,0
5930_night_of_the_living_dead_3d,2006,80,tt0489244,Jeff Broadstreet,68,6.8,4000,1.928729,November,0,0,1,0,0,0,0,0,1,0
5931_waking_the_dead,2000,105,tt0127349,Keith Gordon,114,6.4,7800,0.54149,March,1,0,0,0,0,0,0,0,1,0
5933_a_mouthful_of_air,2021,105,tt10925852,Amy Koppelman,39,6.6,3200,0.53887,May,1,0,0,0,0,0,0,0,1,0
5934_foxfire,1996,102,tt0116353,Annette Haywood-Carter,68,5.2,10000,0.5386,August,0,1,0,0,0,0,0,0,1,0
5935_king_of_california,2007,93,tt0388182,M. Cahill,75,6.6,24000,1.314247,September,0,0,1,0,0,0,0,1,0,0
5936_psycho_beach_party,2000,95,tt0206226,Robert Lee King,105,6.0,6900,0.536234,September,0,0,1,0,0,0,0,0,0,1
5937_conan_obrien_cant_stop,2011,89,tt1864288,Rodman Flender,37,9.0,7000,0.53593,August,0,1,0,0,0,0,0,0,1,0
5938_waking_up_in_reno,2002,91,tt0219400,Jordan Brady,46,5.0,6400,0.641421,December,0,0,0,1,0,0,0,0,1,0
5939_the_lucky_ones,2008,115,tt0981072,Neil Burger,46,9.0,15000,0.554534,September,0,0,1,0,0,0,0,0,1,0
5940_gone_in_the_night,2022,90,tt15426294,Eli Horowitz,119,4.9,7200,0.532932,March,1,0,0,0,0,0,0,0,1,0
5941_life_of_crime,2013,98,tt1663207,Daniel Schechter,85,8.0,21000,1.722127,August,0,1,0,0,0,0,0,0,1,0
5942_the_tv_set,2006,88,tt0473709,Jake Kasdan,40,6.0,6100,0.530396,April,1,0,0,0,0,0,0,0,1,0
5943_the_family_fang,2015,105,tt2097331,Jason Bateman,54,9.0,10000,0.912476,May,1,0,0,0,0,0,0,0,1,0
5944_wakefield,2016,106,tt5195412,Robin Swicord,142,5.8,19000,1.060813,May,1,0,0,0,0,0,0,0,1,0
5945_minimalism_a_documentary_about_the_important_things,2015,78,tt3810760,Matt D'Avella,118,6.6,17000,0.52373,December,0,0,0,1,0,0,0,0,0,1
5946_what_they_had,2018,101,tt6662736,Elizabeth Chomko,56,8.0,4900,0.793715,November,0,0,1,0,0,0,0,0,1,0
5947_closet_land,1991,89,tt0101597,Radha Bharadwaj,59,5.8,3200,0.518024,March,1,0,0,0,0,0,0,0,1,0
5948_blue_ruin,2013,90,tt2359024,Jeremy Saulnier,283,8.0,83000,1.251697,July,0,1,0,0,0,0,0,0,1,0
5949_the_music_never_stopped,2011,105,tt1613062,Jim Kohlberg,36,10.0,8900,0.600425,October,0,0,1,0,0,0,1,0,0,0
5950_alive_inside_a_story_of_music_and_memory,2014,78,tt2593392,Michael Rossato-Bennett,17,6.7,3300,0.513364,October,0,0,1,0,0,0,0,0,0,1
5951_dream_lover,1993,103,tt0109665,Nicholas Kazan,50,9.0,6600,0.512528,May,1,0,0,0,0,0,0,0,1,0
5952_old_joy,2006,76,tt0468526,Kelly Reichardt,69,7.1,9200,0.557363,January,0,0,0,1,0,0,0,0,0,1
5953_life_animated,2016,92,tt3917210,Roger Ross Williams,23,7.4,6300,0.598052,October,0,0,1,0,0,0,1,0,0,0
5954_the_yes_men,2003,83,tt0379593,Dan Ollman,35,7.2,6200,0.649518,January,0,0,0,1,0,0,0,0,1,0
5955_lola_versus,2012,87,tt1710417,Daryl Wein,29,5.5,9100,0.708357,June,0,1,0,0,0,0,0,0,1,0
5956_christmas_bloody_christmas,2022,86,tt22042742,Joe Begos,124,4.0,6400,0.503172,December,0,0,0,1,0,0,0,0,0,1
5957_dominion_prequel_to_the_exorcist,2005,117,tt0449086,Paul Schrader,163,5.1,14000,0.50299,August,0,1,0,0,0,0,0,0,1,0
5958_the_signal,2007,103,tt0780607,David Bruckner,140,6.0,22000,1.291536,July,0,1,0,0,0,0,0,0,1,0
5959_spread,2009,97,tt1186370,David Mackenzie,90,6.0,43000,12.28648,July,0,1,0,0,0,0,0,0,1,0
5960_band_aid,2017,91,tt5816374,Zoe Lister-Jones,31,6.6,6100,0.49674,June,0,1,0,0,0,0,0,0,1,0
5961_george_washington,2000,89,tt0262432,David Gordon Green,74,6.5,8800,0.531252,September,0,0,1,0,0,0,0,0,0,1
5962_frozen,2010,93,tt1323045,Adam Green,485,6.4,84000,4.08995,March,1,0,0,0,0,0,0,0,1,0
5963_keep_the_lights_on,2012,101,tt2011953,Ira Sachs,41,6.4,6300,0.634443,July,0,1,0,0,0,0,0,0,0,1
5964_when_youre_strange,2009,86,tt1333667,Tom DiCillo,44,7.6,10000,1.44026,May,1,0,0,0,0,0,0,0,1,0
5965_youth_without_youth,2007,124,tt0481797,Francis Ford Coppola,95,6.1,15000,2.869156,October,0,0,1,0,1,0,0,0,1,0
5966_black_dynamite,2009,84,tt1190536,Scott Sanders,121,7.4,53000,0.539135,January,0,0,0,1,0,0,0,0,1,0
5967_chaos_theory,2007,87,tt0460745,Marcos Siega,76,6.2,34000,0.578916,October,0,0,1,0,0,0,0,1,0,0
5968_crown_heights,2017,94,tt3268340,Matt Ruskin,25,8.0,3000,0.477116,August,0,1,0,0,0,0,0,0,1,0
5969_generation_wealth,2018,105,tt5268348,Lauren Greenfield,134,6.6,5800,0.525418,July,0,1,0,0,0,0,0,0,1,0
5970_american_satan,2017,111,tt5451690,Ash Avildsen,80,7.0,4700,0.475416,October,0,0,1,0,0,0,0,0,1,0
5971_skate_kitchen,2018,106,tt7545566,Crystal Moselle,29,6.8,5100,0.524106,August,0,1,0,0,0,0,0,0,1,0
5972_american_woman,2018,111,tt4465572,Jake Scott,110,6.8,8300,0.482053,June,0,1,0,0,0,0,0,0,1,0
5973_big_fan,2009,88,tt1228953,Robert Siegel,58,7.1,10000,0.46908,September,0,0,1,0,0,0,0,0,1,0
5974_the_climb,2019,98,tt8637440,Michael Angelo Covino,35,6.7,5300,0.946068,November,0,0,1,0,0,0,0,0,1,0
5975_the_foot_fist_way,2006,85,tt0492619,Jody Hill,43,7.0,14000,0.479578,June,0,1,0,0,0,0,0,0,1,0
5976_fear_of_a_black_hat,1993,88,tt0106880,Rusty Cundieff,57,7.0,4700,0.467648,June,0,1,0,0,0,0,0,0,1,0
5977_the_invitation,2015,100,tt2400463,Karyn Kusama,665,7.0,124000,0.586572,April,1,0,0,0,0,0,0,0,0,1
5978_my_kid_could_paint_that,2007,82,tt0912592,Amir Bar-Lev,32,9.0,3500,0.48989,December,0,0,0,1,0,0,0,1,0,0
5979_jimmy_vestvood_amerikan_hero,2016,84,tt3135556,Jonathan Kesselman,8,7.0,3100,0.520149,May,1,0,0,0,0,0,0,0,1,0
5980_standard_operating_procedure,2008,116,tt0896866,Errol Morris,25,7.0,4200,0.553334,May,1,0,0,0,0,0,0,0,1,0
5981_the_love_witch,2016,120,tt3908142,Anna Biller,184,7.0,22000,0.48747,March,1,0,0,0,0,0,0,0,0,1
5982_imaginary_heroes,2004,111,tt0373024,Dan Harris,59,7.4,10000,0.519885,November,0,0,1,0,0,0,0,0,1,0
5983_still_breathing,1997,109,tt0120211,James F. Robinson,63,6.2,3500,0.45691,May,1,0,0,0,0,0,0,1,0,0
5985_mine_9,2019,83,tt3517870,Eddie Mensore,64,8.0,12000,0.452842,May,1,0,0,0,0,0,0,0,0,1
5986_into_the_abyss,2011,107,tt1972663,Werner Herzog,55,7.9,18000,0.617594,March,1,0,0,0,1,0,0,1,0,0
5987_fur_an_imaginary_portrait_of_diane_arbus,2006,122,tt0422295,Steven Shainberg,104,6.0,17000,2.535919,October,0,0,1,0,0,0,0,0,1,0
5988_hard_eight,1996,101,tt0119256,Paul Thomas Anderson,204,7.1,57000,0.446438,February,0,0,0,1,1,0,0,0,1,0
5989_worlds_greatest_dad,2009,99,tt1262981,Bobcat Goldthwait,169,5.7,42000,0.44361,September,0,0,1,0,0,0,0,0,1,0
5990_asphalt_city,2023,125,tt9663896,Jean-Stéphane Sauvaire,56,6.1,7400,0.713681,March,1,0,0,0,0,0,0,0,1,0
5991_boy_culture,2006,88,tt0433350,Q. Allan Brocka,43,6.8,6000,0.489998,January,0,0,0,1,0,0,0,0,0,1
5992_santa_with_muscles,1996,97,tt0117550,John Murlowski,82,3.0,9800,0.440396,December,0,0,0,1,0,0,1,0,0,0
5993_all_i_see_is_you,2016,109,tt4486986,Marc Forster,145,5.4,14000,0.895794,October,0,0,1,0,0,0,0,0,1,0
5994_happythankyoumoreplease,2010,100,tt1481572,Josh Radnor,68,6.7,31000,1.069972,March,1,0,0,0,0,0,0,0,1,0
5995_hell_ride,2008,84,tt0411475,Larry Bishop,150,5.0,17000,0.603736,January,0,0,0,1,0,0,0,0,1,0
5996_wild_mountain_thyme,2020,102,tt6842770,John Patrick Shanley,284,5.8,13000,1.730707,December,0,0,0,1,0,0,0,1,0,0
5997_love_in_kilnerry,2019,105,tt6735740,Daniel Keith,28,8.0,4900,1.663399,August,0,1,0,0,0,0,0,0,0,1
5998_supermensch,2013,85,tt3074780,Beth Aala,14,7.4,3400,0.433129,June,0,1,0,0,0,0,0,0,1,0
5999_levity,2003,100,tt0304328,Ed Solomon,72,8.0,6900,0.932735,August,0,1,0,0,0,0,0,0,1,0
6000_rob_the_mob,2014,104,tt2481480,Raymond De Felitta,52,6.8,12000,0.418306,April,1,0,0,0,0,0,0,0,1,0
6001_dark_places,2015,113,tt2402101,Gilles Paquet-Brenner,159,6.2,49000,5.29944,June,0,1,0,0,0,0,0,0,1,0
6002_the_secrets_we_keep,2020,97,tt9252488,Yuval Adler,69,6.3,7800,0.823161,September,0,0,1,0,0,0,0,0,1,0
6003_arthur_newman,2012,101,tt1930546,Dante Ariola,50,5.6,8000,0.954993,June,0,1,0,0,0,0,0,0,1,0
6004_prince_avalanche,2013,94,tt2195548,David Gordon Green,65,7.2,21000,0.647452,September,0,0,1,0,0,0,0,0,1,0
6005_frankenhooker,1990,85,tt0099611,Frank Henenlotter,121,6.5,15000,0.410136,June,0,1,0,0,0,0,0,0,1,0
6006_shiva_baby,2020,77,tt11317142,Emma Seligman,167,7.1,38000,0.563682,April,1,0,0,0,0,0,0,0,0,1
6007_touchback,2011,118,tt1628055,Don Handfield,65,6.5,4600,0.408464,April,1,0,0,0,0,0,0,1,0,0
6008_the_witches,2020,106,tt0805647,Robert Zemeckis,991,5.4,49000,29.507142,October,0,0,1,0,1,0,1,0,0,0
6009_landscape_with_invisible_hand,2023,105,tt7645334,Cory Finley,44,7.0,4100,0.406806,November,0,0,1,0,0,0,0,0,1,0
6010_10_years,2011,100,tt1715873,Jamie Linden,81,6.2,28000,0.489357,October,0,0,1,0,0,0,0,1,0,0
6011_jinn,2014,97,tt1562899,Ajmal Zaheer Ahmad,59,6.2,4900,0.755046,April,1,0,0,0,0,0,0,1,0,0
6012_tim_and_erics_billion_dollar_movie,2012,93,tt1855401,Tim Heidecker,86,7.6,11000,0.425016,January,0,0,0,1,0,0,0,0,1,0
6013_any_day_now,2012,98,tt2066176,Travis Fine,41,7.4,6700,2.496558,September,0,0,1,0,0,0,0,0,1,0
6014_deliver_us_from_evil,2006,101,tt0814075,Amy Berg,62,7.9,11000,0.52848,February,0,0,0,1,0,0,0,0,0,1
6015_the_burning_plain,2008,107,tt1068641,Guillermo Arriaga,81,7.0,22000,5.843208,November,0,0,1,0,0,0,0,0,1,0
6016_legendary,2010,107,tt1563704,Mel Damski,30,5.0,5500,0.400786,September,0,0,1,0,0,0,0,1,0,0
6017_gemini,2017,93,tt5795086,Aaron Katz,74,6.0,5800,0.40068,March,1,0,0,0,0,0,0,0,1,0
6018_white_girl,2016,88,tt4129870,Elizabeth Wood,73,5.6,12000,0.400484,December,0,0,0,1,0,0,0,0,1,0
6019_a_good_old_fashioned_orgy,2011,95,tt1231586,Alex Gregory,45,6.1,24000,1.579174,September,0,0,1,0,0,0,0,0,1,0
6020_listen_up_philip,2014,108,tt3093546,Alex Ross Perry,29,6.3,7100,0.41447,October,0,0,1,0,0,0,0,0,0,1
6021_cutie_and_the_boxer,2013,82,tt2355540,Zach Heinzerling,26,9.0,4800,0.400072,August,0,1,0,0,0,0,0,0,1,0
6022_studio_54,2018,98,tt5773986,Matt Tyrnauer,28,9.0,3700,0.439544,October,0,0,1,0,0,0,0,0,1,0
6023_sherrybaby,2006,96,tt0423169,Laurie Collyer,82,7.5,12000,0.821982,February,0,0,0,1,0,0,0,0,1,0
6024_the_new_kids,1985,110,tt0089679,Sean S. Cunningham,56,6.0,4400,0.398216,January,0,0,0,1,0,0,0,0,1,0
6025_south_of_the_border,2009,78,tt1337137,Oliver Stone,15,9.0,3100,0.482814,June,0,1,0,0,1,0,0,0,0,1
6026_when_you_finish_saving_the_world,2022,88,tt12121582,Jesse Eisenberg,50,6.0,5400,0.39384,July,0,1,0,0,0,0,0,0,1,0
6027_series_7_the_contenders,2001,86,tt0251031,Daniel Minahan,136,7.0,6800,0.495151,May,1,0,0,0,0,0,0,0,1,0
6028_family,2018,85,tt6268882,Laura Steinel,66,8.0,3700,0.389202,April,1,0,0,0,0,0,0,0,1,0
6029_i_want_someone_to_eat_cheese_with,2006,80,tt0391229,Jeff Garlin,30,6.4,3700,0.389136,April,1,0,0,0,0,0,1,0,0,0
6030_the_puffy_chair,2005,85,tt0436689,Jay Duplass,81,6.4,5400,0.389777,April,1,0,0,0,0,0,0,0,1,0
6031_around_the_bend,2004,85,tt0384810,Jordan Roberts,48,5.3,4500,0.772987,January,0,0,0,1,0,0,0,0,1,0
6032_the_return_of_swamp_thing,1989,88,tt0098193,Jim Wynorski,57,5.3,6600,0.385632,May,1,0,0,0,0,0,0,1,0,0
6033_november,2004,73,tt0368089,Greg Harrison,67,7.7,3200,0.384372,January,0,0,0,1,0,0,0,0,1,0
6035_the_final_year,2017,89,tt7215444,Greg Barker,18,7.5,3400,0.454186,January,0,0,0,1,0,0,0,0,0,1
6036_complete_unknown,2016,91,tt4230700,Joshua Marston,58,5.4,6700,0.409234,August,0,1,0,0,0,0,0,0,1,0
6037_shrink,2009,104,tt1247692,Jonas Pate,51,6.2,19000,0.493052,August,0,1,0,0,0,0,0,0,1,0
6038_stonewall,2015,129,tt3018070,Roland Emmerich,50,4.0,4600,0.480343,September,0,0,1,0,0,0,0,0,1,0
6039_maggie,2015,95,tt1881002,Henry Hobson,299,5.6,48000,1.850277,May,1,0,0,0,0,0,0,1,0,0
6040_the_outpost,2019,123,tt3833480,Rod Lurie,369,6.8,45000,2.513971,July,0,1,0,0,0,0,0,0,1,0
6041_texas_chainsaw_massacre_the_next_generation,1994,87,tt0110978,Kim Henkel,333,3.4,27000,0.371796,September,0,0,1,0,0,0,0,0,1,0
6042_madelines_madeline,2018,93,tt6101602,Josephine Decker,45,6.3,4300,0.382885,August,0,1,0,0,0,0,0,0,0,1
6043_dual,2022,94,tt9005184,Riley Stearns,202,6.7,14000,0.611121,May,1,0,0,0,0,0,0,0,1,0
6044_the_wolf_of_snow_hollow,2020,85,tt11140488,Jim Cummings,449,6.0,27000,0.451989,October,0,0,1,0,0,0,0,0,1,0
6045_twelve,2010,93,tt1407084,Joel Schumacher,56,5.6,13000,2.832115,August,0,1,0,0,0,0,0,0,1,0
6046_the_baxter,2005,91,tt0401244,Michael Showalter,44,8.1,5000,0.363744,April,1,0,0,0,0,0,0,1,0,0
6047_chairman_of_the_board,1997,95,tt0118836,Alex Zamm,78,1.0,6600,0.362466,September,0,0,1,0,0,0,0,1,0,0
6048_my_date_with_drew,2004,90,tt0378407,Jon Gunn,85,6.2,4800,0.443811,September,0,0,1,0,0,0,1,0,0,0
6049_winnebago_man,2009,85,tt1396557,Ben Steinbauer,32,10.0,5200,0.362078,March,1,0,0,0,0,0,0,0,0,1
6050_the_bad_batch,2016,118,tt4334266,Ana Lily Amirpour,386,4.0,37000,0.382741,June,0,1,0,0,0,0,0,0,1,0
6052_an_honest_liar,2014,90,tt2246565,Tyler Measom,42,7.4,11000,0.36118,November,0,0,1,0,0,0,0,0,0,1
6053_ps,2004,97,tt0380609,Dylan Kidd,51,6.1,6700,0.453526,February,0,0,0,1,0,0,0,0,1,0
6054_breakfast_of_champions,1999,110,tt0120618,Alan Rudolph,138,6.4,8400,0.356556,September,0,0,1,0,0,0,0,0,1,0
6055_acod,2013,88,tt1311060,Stuart Zicherman,35,5.7,14000,0.35141,January,0,0,0,1,0,0,0,0,1,0
6056_hatchet,2006,93,tt0422401,Adam Green,298,5.5,35000,0.383831,July,0,1,0,0,0,0,0,0,1,0
6057_afternoon_delight,2013,98,tt2312890,Joey Soloway,80,5.0,12000,0.350251,September,0,0,1,0,0,0,0,0,1,0
6058_my_best_friend_is_a_vampire,1987,89,tt0095684,Jimmy Huston,30,6.0,4500,0.34876,May,1,0,0,0,0,0,1,0,0,0
6059_somm,2012,94,tt2204371,Jason Wise,23,7.3,5100,0.348394,June,0,1,0,0,0,0,0,0,0,1
6060_my_name_is_bruce,2007,84,tt0489235,Bruce Campbell,97,5.4,25000,0.346132,April,1,0,0,0,0,0,0,0,1,0
6061_in_search_of_a_midnight_kiss,2007,90,tt0989000,Alex Holdridge,51,10.0,8400,1.466781,August,0,1,0,0,0,0,0,0,0,1
6062_all_things_must_pass,2015,94,tt3272570,Colin Hanks,26,7.3,3700,0.344788,October,0,0,1,0,0,0,0,0,0,1
6063_david_lynch_the_art_life,2016,88,tt1691152,Rick Barnes,22,9.0,7400,0.482889,April,1,0,0,0,0,0,0,0,0,1
6064_gods_pocket,2014,88,tt2920808,John Slattery,83,6.1,13000,0.583543,August,0,1,0,0,0,0,0,0,1,0
6065_bellflower,2011,106,tt1242599,Evan Glodell,60,9.0,8200,0.341161,March,1,0,0,0,0,0,0,0,1,0
6066_the_wrath_of_becky,2023,84,tt20916568,Matt Angel,114,6.1,16000,0.375227,May,1,0,0,0,0,0,0,0,1,0
6067_the_other_zoey,2023,91,tt11951276,Sara Zandieh,58,6.1,12000,0.336198,November,0,0,1,0,0,0,0,1,0,0
6068_follow_me,2020,91,tt8160834,Will Wernick,278,4.0,14000,4.545356,September,0,0,1,0,0,0,0,0,1,0
6069_time_out_of_mind,2014,120,tt3505712,Oren Moverman,57,8.0,4600,0.480857,September,0,0,1,0,0,0,0,0,0,1
6070_the_fits,2015,72,tt4238858,Anna Rose Holmer,33,8.2,5200,0.335661,January,0,0,0,1,0,0,0,0,0,1
6071_we_steal_secrets,2013,130,tt1824254,Alex Gibney,57,8.0,8300,0.62376,July,0,1,0,0,0,0,0,0,1,0
6072_dark_horse,2011,86,tt1690455,Todd Solondz,39,6.4,6600,0.503378,June,0,1,0,0,0,0,0,0,0,1
6074_de_palma,2015,110,tt1683048,Noah Baumbach,34,7.4,6400,0.333282,September,0,0,1,0,0,0,0,0,1,0
6075_nas_time_is_illmatic,2014,74,tt3549508,One9,8,7.6,3400,0.32908,October,0,0,1,0,0,0,0,1,0,0
6076_a_love_song_for_bobby_long,2004,119,tt0369672,Shainee Gabel,137,7.1,28000,2.203834,January,0,0,0,1,0,0,0,0,1,0
6077_palm_springs,2020,90,tt9484998,Max Barbakow,713,7.4,198000,1.676871,July,0,1,0,0,0,0,0,0,1,0
6078_canadian_bacon,1995,91,tt0109370,Michael Moore,148,4.8,19000,0.327942,September,0,0,1,0,0,0,1,0,0,0
6079_outsourced,2006,103,tt0425326,John Jeffcoat,74,7.6,12000,0.866885,November,0,0,1,0,0,0,0,1,0,0
6080_restless,2011,91,tt1498569,Gus Van Sant,37,6.7,19000,2.681277,April,1,0,0,0,0,0,0,1,0,0
6081_5_to_7,2014,95,tt2486678,Victor Levin,103,6.0,22000,0.837264,February,0,0,0,1,0,0,0,0,1,0
6082_the_beast_of_war,1988,111,tt0094716,Kevin Reynolds,120,7.3,11000,0.322008,September,0,0,1,0,0,0,0,0,1,0
6083_resurrection,2022,103,tt11540726,Andrew Semans,153,6.2,13000,0.322132,August,0,1,0,0,0,0,0,0,1,0
6084_sinbad_the_fifth_voyage,2014,89,tt1403862,Shahin Sean Solimon,56,3.4,3200,0.319724,February,0,0,0,1,0,0,0,1,0,0
6085_when_will_i_be_loved,2004,81,tt0396271,James Toback,75,6.6,3600,0.318858,June,0,1,0,0,0,0,0,0,1,0
6087_them_that_follow,2019,98,tt7313348,Britt Poulton,58,5.2,4100,0.33217,August,0,1,0,0,0,0,0,0,1,0
6088_a_call_to_spy,2019,123,tt7698468,Lydia Dean Pilcher,142,6.4,9700,0.945498,October,0,0,1,0,0,0,0,1,0,0
